,Comment,Label
1094,"đang xem đc 1 nửa r, chả hiểu gì 😂. phim quá tệ, moidaden cho lắm vào",negative
1095,"ủa t  thấy xem giải trí cũng ổn mà,  các bạn đang trộng đợi vào điều gì vậy ?
=))",negative
1096,"đã từ 1 năm nay tôi bỏ xem phim Marvel, vì xem cảm thấy chán vãi. Kể cả phim Vệ Binh Dải ngân hà phần mới được tung hô là hay - tôi xem cũng thấy thường. Chưa nói đến mấy phim hạng B hạng C như Marvels này.
phim DC thì cũng đang không khá hơn. Nhưng The Flash còn khá hơn mấy phim Marvel rác gần đây. và DC có The Batman vẫn cứ là hay.",neutral
1097,"Ko phân biệt, nhưng phim giờ toàn nữ quyền coi chán hẳn. Nữ giờ đánh nhau còn gớm hơn nam. Coi chán chết.",negative
1098,sao làm chủ tịch park nhìn dìm thế tr @@,negative
1099,Phim xem PHÍ TIỀN ,negative
1100,Đạo diễn nữ chỉ vậy thôi,negative
1101,Combo đàn bà + siêu anh hùng = fail,negative
1102,"đúng là MV làm phim theo kiểu của họ, mà người xem về vũ trụ ko hiêu gì cả, người bình thường ko hiểu gì",negative
1103,Phim tệ vllll. Dở  nhân vật diễn quá tệ. Mọi người  Ko nên đi xem,negative
1104,"Phim hay vãi cả lìn, các bạn xem marvel vì cái gì, cái gì đưa bạn đến marvel, chính là nó, xây dựng chuẩn original thế r, chỉ có fan ngày càng khó chiều khiến họ p chạy theo lm khác đi, lm khác đi thì chê, CHỊU",positive
1105,"Chịu luôn mấy ô quan tâm đến đời tư người ta, chỉ vì nhiều phốt mà bỏ cả xem phim :))",neutral
1106,Dạo này marvel thử hơi nhiều😂,neutral
1107,"Trong chữ ""siêu anh hùng"" đã ghi rõ giới tính trong đó rồi. Thêm quả đạo diễn cũng là nữ thì fail là điều hiển nhiên.",negative
1108,"mình vẫn không hiểu vì sao khi Dar-Benn đeo 2 vòng thì ngỏm, mà Ms Marvel thì lại không sao",neutral
1109,"Cứ spam nữ quyền và mọi đen thì thế thôi,",neutral
1110,"Phim nhạt, nhảm, vô tri, vô cảm 😅",negative
1111,Rác rưởi :))),negative
1112,"sức mạnh quá lớn thật khó khai thác, như superman ấy",neutral
1113,"H chỉ hóng The Boys ss4,h không thẩm nổi phim của Marvel,có vẻ càng ngày càng nhạt!",negative
1114,Mấy đứa chê chắc là fan nửa mùa quá :)) chắc xem được mỗi Avengers rồi phán phim của Marvel tệ,neutral
1115,xem xong phim chả để lại cho mình đc cảm giác gì. Phim này thích hợp để nefflix and chill thôi :)) k xem cx đc,negative
1116,Bộ này như con cac í toàn khen,neutral
1117,Bộ  phim kinh dị hay nhưng tình tiết câu chuyện rối loạn ng xem không hiểu,neutral
1118,thế thì đúng là nên đọc chuyện. Ông ăn mày biến mất vì bị nghi giết ôg lão. đợi đủ 192 người vì dân làng lúc đấy chưa đủ 192 người,neutral
1119,Phim xem cute lắm luôn :)))),positive
1120,Mình không bt thế nào chứ mất tập đầu cuốn bao nhiêu thì mấy tập sau mình cứ thấy hụt hẫng thế nào ấy chả hay j cả( cảm nhận cá nhân của 1 người bình thường khi xem phim),neutral
1121,Tui hỏi xíu là diệt cả làng là 192 người thế con ông thập chết thay ông vậy 2 anh em nhà mây thì sao vậy có nghĩa là làng dưng à,neutral
1122,"mấy tập cuối như kiểu làm vội, qua loa....phải đọc comment của các bạn đọc truyện mới hiểu được, mấy phân cảnh cuối bố cục nhảy lộn xộn, đoạn quỷ canh rượu đi vào, mình xém phì cười, tạo hình quỷ canh rượu nhìn như con ma nơ canh, cái tủ gỗ trong nhà cháy lại có thể cứu 2 mạng người, mà 2 mạng người con quỷ không biết hay sao mà lại chấm dứt giao kèo với thập nương, cũng không nói rõ...mấy tập đầu thực sự rất lôi cuốn, mấy tập sau thì kiểu...ráng coi cho hết :v",neutral
1123,"Đôi khi mình xem phim mình cứ hay nghĩ đến những bộ truyện kinh dị , đặc biệt ở đoạn cuối . Nó hoàn toàn có thể trở lên đáng sợ hơn theo nhiều cách nhưng ở VN , nó vẫn là một cái gì đó bớt man rợ , nhân tính hơn rất nhiều để phù hợp với nhiều đối tượng",neutral
1124,Bộ truyện gốc là cả làng bị bạc tóc bởi thuốc chi đó của thập nương để thập nương kiểm soát số người bả giết với số dân làng nên mới có việc làng sinh đẻ không được thuận lợi nma trong phim không có tóc bạc nên cũng có hơi cấn khúc đó. Trong truyện thấy tội vợ tam quỷ vì em tưởng bả bị thập nương nhập để dang díu với ông kia nma chừ coi phim thì thấy bả có ý ngoại tình nên em cũng thắc mắc là bỏ sót ý nào của truyện không hay nlp làm z cho mọi chuyện êm xui qua hơn❤,neutral
1125,"quỷ canh rượu mặc dù có sức mạnh hơn tất cả nhưng khi xuất hiện thì như con rối bị giật dây khung hình rung lắc thực sự xem khá khó chịu và ko làm cho nó có cảm giác là sức mạnh thực sự mà nó chỉ là con rối bị điều khiển từ xa, phim đầu thì hay càng cuối càng dở",neutral
1126,"hơi hụt hẫng, lấn cấn 2 tập cuối",negative
1127,cốt truyện không bằng 1 góc truyện của trường lê,negative
1128,3 tập cuối làm như cho có.. xem chán dễ sợ,negative
1129,Chê gì thì chê nhưng chốt lại phim vẫn đang xem và có bước tiền đột phá với những nhà làm phim việt rồi,positive
1130,"dù phim đã được chính tác giả gốc tham gia, nhưng nhờ biên kịch để chuyển thể lên phim nên cốt truyện bị gãy và thiếu hẳn những phần hấp dẫn như nguyên tác, vẫn là sự yếu kém trong khâu biên kịch của điện ảnh Việt",negative
1131,"Thực tình mà nói thì....
Màu phim => xuất sắc
Bối cảnh => 10 điểm khỏi nhưng
Diễn viên => ổn áp...dù có mấy đoạn hơi cứng cứng
Cốt truyện => sẽ rất hay nếu không lôi hết giải thích ra từ đầu phim...
Và rút cục phim bị phần dẫn dắt làm hư hết....",negative
1132,đầu thì rõ hay về cuối xem cứ nhảm nhảm kiểu gì ý,negative
1133,Càn về sau càng A Đuồi...đang thắc mắc khúc cưới sao Tam bị gọi lên thuyền về cõi âm,neutral
1134,"mình đã đọc truyện và thấy cái kết thực sự hụt hẫng, cái kết thiếu quá nhiều thông tin và làm mất hết logic của truyện.",negative
1135,Phim giống mấy phim hàn nhỉ,neutral
1136,Số người chết trong làng kéo dài từ truớc rồi,neutral
1137,T đang thắc mắc là quỷ canh rượu sẽ lấy mạng của thập nương. Tại sao ông què k bị quỷ giết,neutral
1138,"192 người là giao kèo với quỷ canh rượu chứ có phải trùng với số người bị chết ở dòng họ Trương đâu, nói chung là phim chưa làm rõ được phải đọc tiểu thuyết gốc mới hiểu được",neutral
1139,"phim Việt như vầy là quá Ok rùi đó, hình ảnh  + bối cảnh đẹp, hoá trang rất ok. Còn nói về điểm mình chưa thấy ưng đó là diễn xuất, ngoài 2 NSUT và ông đóng chính ra thì thoại của các nhân vật khác khá cứng nhắc, như kiểu học thuộc bài ý, nhiều đoạn thoại còn thấy vô tri vô cùng.Chưa kể 1 làng từ thời nhà Hồ mà giọng Bắc, giọng Nam, giọng miền Tây đủ cả. Khúc đầu nội dung khá lê thê, khúc sau thì lại nhồi nhét.Xem phim xong mà còn quá nhiều thắc mắc luôn ấy\",positive
1140,"Kết lại sau 12 tập là 1 bộ phim nhàm chán, ko đọng lại được gì ngoài tình tiết nhạt nhẽo và mấy câu thoại giả trân",negative
1141,hay,positive
1142,"Kết không giống tiểu thuyết cho lắm, bỏ sót quá nhiều chi tiết, nói chung làm phim được như vậy là ổn rồi, nhưng mà vẫn thương Lão Què",neutral
1143,"Công nhận xem phim này hay thật sự . Lâu lắm rồi mình mới cảm thấy có một bộ phim kinh dị của Việt Nam mà có nhiều ấn tượng như vậy . Là 1 người đã từng nghe truyện của chị Bimbimbap Bắp khoảng hơn 1 năm trước thì mình cũng ko nhớ rõ chi tiết trong truyện lắm
Nhưng theo mình thấy thì lên phim nào cũng thế do giới hạn về thời gian và nhiều vấn đề phát sinh nên không thể làm đủ mọi chi tiết hay khai thác kỹ từng nhân vật được . Mà công nhận có nhiều nhân vật cần đc khai thác kỹ hơn như bà Tư mẹ của Hạch , mình thấy là bà này đóng rất đạt nhưng có những chi tiết cho thấy bà này tham tiền của rồi nhẫn tâm hại người trong làng và cả Hạch con gái mình mà vẫn chưa được phim cho thấy hết . 
Và vai Thập Nương hóa trang quá xuất sắc nhưng kiểu chỉ được lên phim lúc quan trọng còn đâu là ko thấy mấy . Mặc dù Lan Phương diễn rất hay . 
Xem tập cuối lúc Thị Thập và Thập Nương nói chuyện mà cười đau bụng nhìn cứ như hai chị em ma đang lên kế hoạch gì đó kinh khủng lắm .
Công nhận khâu hóa trang rất công phu luôn , nhiều khi nghĩ đắp 1 đống đồ lên mặt thế rồi mà còn diễn được vậy đã giỏi rồi chứ cũng không thể đòi hỏi quá mức được nữa .
Đã vậy điều kiện thời tiết thì lạnh rồi thiếu nước và điện mà đoàn làm phim vẫn cố để làm được như vậy đã thấy là tất cả mọi người trong đoàn đã rất cố gắng để tạo ra 1 bộ phim hay nhất đến với khán giả rồi .
Mong chờ bản chiếu rạp ngày 8/12 quá. Có ai mong chờ giống mình không nhỉ 😊?",positive
1144,"Đọ truyện đi, nhá hàng để kinh doanh phim nhựa thôi.",neutral
1145,2 tập cuối kỷ xảo quá chán luôn😢,negative
1146,"cá nhân em cảm thấy mấy tập cuối xem không được hào hứng như mấy tập trước lắm nhưng mà phải công nhận hình ảnh đẹp tốt thật sự ạ , mà em chưa đọc truyện em tò mò là đoạn ông què chỉ thế thôi ạ thật ra trước khi xem em nghe mọi người bàn về phim thì thấy lão què có vẻ cũng mạnh em nghĩ sẽ có một trận combat gay cấn hơn nhưng umm... em xem hơi hụt hẫng tí, với cả đoạn lão tam cuối cùng mọi người giải thích hộ em tại sao lão tam lại mất ạ có phải vì liên quan đến người vợ trước không ?",neutral
1147,Xem 3 4 tập đầu khá ok với nội dung gây tò mò. Tuy nhiên mình đã dừng lại và đọc truyện và sau đó cũng không có gì thực sự đọng lại. Cái kết quá dễ đoán và có phần nhịp đổ nhanh để cho xong cốt truyện. Và đến giờ mình cũng không xác định là sẽ xem phim :D,negative
1148,xem xong nếu có phần 2 quyết định sẽ k xem,neutral
1149,"Nhưng mình vẫn còn 1 câu thắc mắc rất lớn ngay cả từ truyện gốc. 
Ai có để ý hay có thể giải thích dc logic ko???

TẠI SAO THỊ THẬP LẠI BIẾT MÌNH ĐANG MANG THAI 3???

Lỡ là mang thai 1 hay thai đôi thì sao?
- Nếu là Thai 1 thì Lão Thập và Mây hoặc Đức sẽ phải chết thêm

- Nếu là Thai đôi thì hoặc Lão Thập hoặc Mây hoặc Đức hoặc Lão Tam phải chết thêm

Vậy làm sao Thị Thập biết mình đang mang thai bnh thai mà qdinh hi sinh để phá kế hoạch của Thập Nương đc????!????",neutral
1150,Theo mình thì đây là một phim Việt Nam rất thành công,positive
1151,phim như cổ tích Việt Nam. overrated !,negative
1152,"Đánh giá của mình là phần hình ảnh và góc quay, màu phim rất đẹp, nếu không nói tiếng Việt thì mình đã nghĩ nó là phim điện ảnh Hàn hoặc Trung kinh phí lớn. Trang phục và hóa trang tốt. Tuy nhiên đến cuối phim ngoài chi tiết hơi lỏng, mạch phim bị chậm còn kỹ xảo thì thô nhất là những cảnh lửa cháy. Hy vọng phần 2 sẽ hay hơn.",neutral
1153,"phim còn có phần 2 ạ,kết là kết mở cho phần 2 ấy là lão què lấy lại hồn cho tam qỷ á",neutral
1154,"Phần hình ảnh của phim mình đánh giá cao chỉ vì có những cảnh kinh dị thật sự, còn về phần hoá trang, góc quay cảnh kinh dị thì xin nói thật là không có chút nào đang sợ luôn.
Nội dung thì còn lan man, cách cư xử của nhân vật trong nhiều cảnh phim rất là ba chấm, từ tập 7 trở đi mình thấy nội dung tuột dốc không phanh và không còn chút hấp dẫn như trước khi về làng
Hi vọng sang phần 2 cải thiện hơn",negative
1155,"Ai đã từng nghe qua ngoại truyện Tết ở làng địa ngục thì sẽ hiểu thân phận của ông già què ( nữa người nữa sói) rất hay, nhưng có lẽ đạo diễn Việt Nam không quay được bộ phim đó đâu, chỉ sợ làm mất hình tượng ông già què",neutral
1156,cho em hỏi với mọi người e chưa đọc tiểu thuyết nên muốn hỏi tại sao tam quỷ cuối ss1 lại chết thế ạ 🥲🥲🥲🥲,neutral
1157,Nên cảm thấy vui vì nó là bộ phim đầu voi đuôi chuột. Vì những bộ phim còn lại toàn đầu chuột đuôi chuột,neutral
1158,"Trong truyện giải thích rất rõ ràng, vợ 3 quỷ cặp với 4 cháo lòng là do 10 nương sai khiến để dùng sắc dục phá đi lò rượu fake. Thập nương vào làng lúc bà nội của Thập là bà Phong lúc ấy đang còn là bé gái, trong gần ấy năm thập nương dùng đàn đom đóm và vu thuật để giết bớt và khống chế số lượng nhân số của làng. Và trong truyện có thêm lão mục đồng làm nghề bắt rắn ( phim ko có ) câu chuyện lão kể với thập trưởng làng hầu như giải thích 80% những cái chết bí ẩn ở làng. Và lý do duy nhất khiến ông trưởng làng xuống núi được là do ước hẹn năm xưa giữa bé Phong non dại và oan hồn hận thù của thập nương, Phong và con cháu của bà được xuống núi và thập nương bước chân đầu tiên vào làng bằng cách nhập xác vợ cụ Khảm",neutral
1159,Cơ bản là do làm thêm Kẻ ăn hồn nên ko thể giải thích chi tiết ở tập cuối đc đó mn.,neutral
1160,Truyện gốc hay hơn kể hết những vấn đề thắc mắc,negative
1161,"Hay phải khen là
Rất hay . Theo
Mình ekip quá nỗ lực và nsx đầu tư tốt",positive
1162,Ông Thập phế quá:((,negative
1163,Công nhận là sau tập 5 bắt đầu thấy lê thê dài dòng. Nhịp chậm khác với việc bôi ra trong khi còn rất nhiều chuyện để kể,negative
1164,"thứ ám ảnh trong phim kinh dị không phải ở chỗ hóa trang, khi nhân vật show sự máu me như thế nào, mà là sự man rợ,",positive
1165,Phim... Nhìn vào là thấy bản sắc Việt Nam.... Có kết mở... Zax là quá tốt rùi....,positive
1166,"Có 2 điểm phải chê ở bộ phim này. Thứ nhất là ánh sáng, thứ 2 là 1 vài chi tiết lặp đi lặp lại như bài đồng dao hay câu mượn hồn trả hồn gì gì đó . Cái kết hơi có vấn đề không biết vì sao lão què vẫn sống sau khi luyên rượu mà thập nương lại bị quỷ rượu táp",negative
1167,"Phim thì có đột phá hơn so với những phim khác, nhưng nhiều đoạn mình xem cảm thấy ức chế và chưa đủ thỏa mãn khi câu truyện đưa ra rất nhiều dữ kiện những không giải quyết dc hoàn toàn, xem đến cuối vẫn còn thắc mắc. =))) mà mình chả hiểu sao, làng thì bị quỷ ám với giết hết mà chính dân làng lại chẳng có nổi một giải pháp nào để chống lại nó mà từ đầu đến cuối chỉ là sự lo lắng, sợ hãi, nghi ngờ chém giết lẫn nhau. Sau 1 án mạng, đáng lẽ mọi người nên tìm 1 nơi để ở chung, để ít nhất nếu ma quỷ lại tìm đến thì còn kịp thời giúp đỡ nhau, thì lại ai về nhà nấy :))) , dù biết là làm phim dựa theo nguyên tác nhưng mình thấy rất bực bội ấy",negative
1168,😢 Mợ Lam đúng là con Ma đáng sợ nhất màn ảnh Việt năm nay luôn,positive
1169,"Cá nhân mình thấy khâu hình ảnh có đột phá so với mặt bằng chung của phim việt, chứ để cho lời khen về cốt chuyện và nhân vật thì chưa",neutral
1170,"cảm giác k sợ lắm, hình ảnh ma quỷ quay quá rõ và quá nhiều với cả còn nhiều phần người trong đó tạo cảm giác ma quỷ gần với con người quá",negative
1171,Phim Việt thế này là quá hay rồi.bối cảnh trang phục rất chỉn chu.ko drama,positive
1172,"Số người chết họ trương = số dân do, ác nữ sắp xếp mà",neutral
1173,bzhaua,negative
1174,tôi thấy màu sắc tươi tắn quá.. kỹ sảo tốt nhưng màu sắc cần u tối hơn... khuôn mặt còn nhiều nét nhân tính... kể ra tạo ra thứ không phải là người thì thực sự ám ảnh,negative
1175,Phim k ra cái j cả. Mấy tập cuối nhố nhăng xem giật đùng đùng chán chuyện,negative
1176,Cái mình thấy một số cmt có nói là sao trong một làng mà có nhiều thứ giọng nó ko logic với một ngôi làng sống tách biệt thì mình nghĩ có lẽ nó chỉ là ảnh hưởng khi bạn ko muốn nghe quá nhiều thứ giọng thôi. Còn về logic thì thực ra các phim mình thấy của Hollywood cũng sẽ kiểu vậy như người Trung Quốc thời xưa mà vẫn nói tiếng anh như tiếng mẹ đẻ 😂,neutral
1177,Tam quỷ cuối phim đã lên đò chở vong,neutral
1178,"mình thấy chị Lan Phương diễn cực tròn vai, đọc thoại cực cuốn nha. còn Ba Lùi đọc thoại hơi tụt mood xíu nhưng bù lại phần diễn lại khá ok",positive
1179,"Cá nhân mình ko xem phim nhưng sau khi xem ác bài đánh giá cx như các bài tóm tắt,vid recap thì mình nhận thấy rằng các nhân vật phụ,nhân vật quần chúng khá vô hình,khá mờ nhạt",neutral
1180,tam vs ông què như 2 bố con vậy😂😂,neutral
1181,phim hay nhưng ông trưởng làng đần vc,negative
1182,Nghe truyện rồi mới xem nó dễ hiểu hơn ;)),neutral
1183,là mạnh tay dữ chưa,neutral
1184,Ông Tam Quỷ coi vừa cười vừa khóc thao túng tâm lý vãi,neutral
1185,"Phần cuối phim cảm giác giống bạn muốn hắt xì nhưng ko hắt xì nổi, bí bó khó chịu",negative
1186,Ai đọc truyện rồi cho mình hỏi sao vợ ô Tam Quỷ lại cặp bồ với Tứ cháo lòng k,neutral
1187,"Không coi khinh khán giả, kính nghiệp là đủ để kéo khán giả trân trọng rồi....thật buồn vì đó đúng là ""tiêu chuẩn thấp nhất ngày xưa"" :|",negative
1188,"Chuẩn lun, thấy mấy tập đầu cuốn theo hướng bí ẩn mà sợ, tập cuối ma xuất hiện thì như phim phép thuật ko thấy sợ nữa. Mấy tập cuối nên cho cái j đó bí ẩn hay lật kèo j đó thì kích thích hay hơn. Kết là phim hay mà kết chưa thoả mãn lm, mong phần 2 sẽ tốt hơn",neutral
1189,"Vai Tam Quỷ hồi chưa xem thấy xàm xàm khi xem xong thì mới nhận ra ngoài Tấn Phát thì khó ai vô đc vai đó vì ranh giới hài hước với xàm, vô duyên rất mong manh.",positive
1190,"Theo em được biết là Thập Nương nhập hồn vào Thị Tam để vụng trộn với Tứ cháo lòng  và lấy đi rượu sọ người với lại Thập Nương luôn dùng đom đóm đỏ để câu hồn trẻ em và cho chúng ch*t 1 cách tự nhiên và để thao túng số lượng của dân làng. Có phân cảnh Hạch gọi Mây dưới nước dụ Mây té xuống, Mây là người có dòng máu thuần âm nên khi làm vậy máu của Mây sẽ phá hủy kết giới của mẹ của bà nội Thập, chi tiết này có ở kẻ ăn hồn.( Kết giới mà em nói để làm cho các linh hồn không vào được làng, mà Thập Nương là 1 linh hồn nên phải dụ Mây để làm v)",neutral
1191,Màn lửa cháy thua cả phim những năm 2000 sao ko nhắc đến?,negative
1192,Tại sao Tam quỷ lại lên đò? Có ai giải thích giúp mình được không ạ?,neutral
1193,"Vừa xem liền 1 mạch 12 tập. Về mặt hình ảnh thì đúng là đỉnh đối với phim Việt từ trước đến giờ, cơ mà nội dung thì như trò đùa. Kể thì lê thê mà cuối cùng mọi thứ cứ chừng hửng 1 cách khó chịu, chả đâu vào đâu.",negative
1194,"Hơi chậm. Nhưng mình vừa thưởng thức xong series trên Netflix. Thì mình cũng có cảm giác giống với Phê Phim. Phải khen đội ngũ làm phim cũng như dàn cast đã cố gắng làm một tác phẩm chỉn chu và táo bạo. Phần nhìn rất ổn và phần âm thanh ôn mặc dù đúng thiệt là phần hóa trang của Người lái đò với của Lão Quèo khi hóa thân thì hơi cấn. Phim đúng là đi hơi chậm và đôi khi kiểu giải thích quá nhiều. Và có nhiều phân cảnh rất đáng sợ nhưng mà kiểu kéo dài quá lâu nên cũng hơi ngán. Bầu không khí âm u, đáng sợ, ngộp thở. Phần hóa trang thì rất đáng sợ nhưng mà kiểu đôi khi xuất hiện quá nhiều nên cũng khiến cho độ đáng sợ của một số nhân vật bị giảm. Kết phim vẫn hơi chưa thỏa mãn và đặc biệt là phân đoạn cuối phim giải thích khá dài dòng khiến cho đoạn cao trào hơi bị hụt hẫng. Tuy là phim cũng còn nhiều điểm hạn chế nhưng hiện tại phim đã làm rất ổn và mình cũng muốn ngóng phần 2",neutral
1195,"Mình thấy càng về cuối, cốt truyện của phim nó càng đuối",negative
1196,"Mình đọc truyện và thấy phim đã có cố gắng nhưng đúng là hơi đuối so với truyện. Mạch phim có lẽ nhiều người nói rồi nhưng về tạo hình, phần khá nhiều người khen mình thấy là tạo hình nhân vật. Nhân vật ông lão què lúc biến hình miệng ko cử động tự nhiên theo giọng nói, khiến người xem cảm thấy đây đúng là 1 mô hình biết đi chứ ko p 1 con quái vật biến ra từ 1 ông già :)))",negative
1197,phim hay nhat cua VietNam,negative
1198,Lời intro cháy quá ,negative
1199,Nahhh tôi chắn chắn rằng khi có phim mọi người sẽ chỉ ra rạp xem phim vì đơn giản là thích cái meme khi ông vua lùn nước pháp ngồi bất lực trong trận waterloo thôi 💀,negative
1200,"There""s nothing we can do 😥😥😥",neutral
1201,"Mặc dù yêu chuộng hoà bình đến mấy thù gét chiến tranh đến mấy thì thời đại nào ta cũng phải tôn trọng lịch sự và những nhân sử vĩ đại. Khắc họa một vị thần chiến tranh, một trong những nhà cầm binh vĩ đại bậc nhất lịch sử nhân loại, và là một nhân sử có sức ảnh hưởng nhất lịch sử hiện đại, có tầm nhìn xa trông rộng tư tưởng đi trước thời đại đã để lại vô số những di sản văn hóa và đạo luật giúp phát triển và thay đổi vị thế của toàn Châu âu. Những di sản của Napoleon Bonaparte để lại cho nước Pháp nói riêng và Châu âu nói chung là quá to lớn. Học thuyết chiến tranh và chiến thuật tác chiến của ông vẫn đang được nghiên cứu tại các trường đại học danh tiếng khắp thế giới.",positive
1202,"chưa xem ,nhất định phải xem",neutral
1203,Phim về người vĩ đại của Pháp mà để cho kẻ thù truyền thống Anh làm phim. Thì giống những phim Mỹ làm về Liên Xô vậy.,negative
1204,Biên kịch lembem mang làn gió mới vừa joke nhưng cx vấn rất chuyên môn pp,positive
1205,"ông đạo diễn ng Anh chỉ nói về những mất mát do các chiến dịch do Napoleon gây ra, mà ko đề cập những chiến dịch ấy vốn cũng 1 phần do Anh nhúng tay vào, hầu hết các cuộc chiến của Napoleon là chống lại các liên minh quân sự do Anh dẫn đầu chống lại Pháp cùng nỗ lực đẩy ảnh hưởng của ng Anh ra khỏi lục địa. Đã có thời Pháp và Napoleon đã muốn hòa bình vs ng Anh nhưng chính ng Anh đã khước từ và tiếp tục các chính sách và chiến dịch chống Pháp, thử hỏi nếu là 1 vị vua nước Pháp, bạn có ngồi yên nhìn nước mình bị kẻ thù dần khép vòng vây không? Hay sẽ đem quân tấn công trước, đập tan bất kỳ thế lực nào đang nhăm nhe chống lại quốc gia của bạn, bất chấp tổn thất có lớn thế nào đi nữa.",negative
1206,trận waterloo lúc đó napoleon đang lậm bệnh mà cầm kiếm ra tiên phong ảo thật đó =)),negative
1207,kì vọng nhiều phim này ra rạp coi bữa đầu chiếu và cái kết tỉnh cảm ko tới đâu đánh trận mặt dù có đẹp nhưng mà về quy mô thì thấy coi phim waterloo 1970 hay hơn 😅,neutral
1208,"Hoàng tộc các quốc gia thời Trung cổ thì nói tiếng Pháp, còn vị vua vĩ đại nhất nước Pháp, người đẻ ra định nghĩa chủ nghĩa dân tộc Pháp, áp chế quần hùng cả châu Âu thì bị 1 đạo diễn Ơn lạnh bắt nói tiếng Anh. Đúng là đáng buồn",positive
1209,Về lích sử khi bị lưu đầy Napoleon quyết định đi về paris. Và tất cả binh lính đều đầu hàng tôn ông lên làm vua. Nga hoàng mệt quá mới đưa qua Canada 😂,positive
1210,"Mình đã coi phim này, và mình hoàn toàn đồng ý với phê phim khi phim biến napoleon thành một thằng simp và yêu một cách bất chấp, mặc dù bà vợ ông đã cheat ổng 2 lần",negative
1211,Mấy bạn trông chờ điều gì ở phim của người Anh nói về hoàng đế Pháp từng ngồi lên đầu cả Châu Âu nhỉ 😂,negative
1212,"Nó cũng không có gì lạ cả. Nó như việc nếu việt nam làm phim về một viên tướng đã chiến bại tại việt nam vậy. 
Người anh và người pháp vốn ghét nhau không kém gì việt nam kém trung quốc. 
Bộ phim đơn giản thể hiện một napoleon hèn mọn ở bên trong, ba hoa trong tình ái nhưng vô cùng ngạo mạn kẹp theo thượng đẵng ở bên ngoài. Chỉ có cái miệng nói đao to búa lớn, giỏi giết ngời và sự cuồng chiến là giỏi.  

Khó lòng chờ đợi gì hơn từ một bộ phim có rất nhiều sự thù hằn dân tộc và chính trị ở trong đó. Nó không khá gì việc trung quốc dìm hàng nhật, phim nhật thể hiện thượng đẵng của đông á đại dân tộc so với đám còn lại của châu á hay phim hàn tung hô tự bản thân hàn quốc cân all.",negative
1213,"phim là sự ỉa lên lịch sử, ỉa lên các chiến thuật chiến tranh cơ bản, ỉa lên tài cầm quân khiến cả châu Âu khiếp sợ của Napoleon.
phim về Napoleon mà chỉ có Josephine, không có Marshal, ko Imperial Guard, Napoleon thì như 1 thằng simp lord đích thực. 
hình ảnh phim mờ mịt như tương lai chị Dậu, còn mờ mịt hơn tập The Long Night của GOT season 8 luôn :)
tóm lại, phim như 1 đống cứt, đi xem phim không khác gì đi ăn cứt vậy.",negative
1214,"Nhà làm phim nên dựa vào sự thật của lịch sử để rồi pha chế thành 1 bộ phim hay, đạo diên Ridley Scott trước đây đã rất thành công với thể loại dòng phim này, nhưng có lẽ với phim Napoleon, Ridley Scott lại đứng dưới góc độ là một người nước Anh nhìn về Napoleon một vị hoàng đế nước Pháp với ý định thống nhất Châu âu để rồi chèn những quan điểm cá nhân không hợp lý vào trong phim, làm cho 1 Napoleon không có nét nổi bật cụ thể, đặc biệt là trên chiến trường với những chiến thuật đi vào lịch sử thế giới. Vâng, với ông, Waterloo và nước Anh là nhất.",negative
1215,Bắt ông người Anh làm phim về anh hùng nước Pháp là nghe thấy cấn cấn rồi :)),neutral
1216,"Đứng chước páo pinh, chúng chinh pùng lỗ",neutral
1217,Đọc quyển Napoleon đại đế xong xem phim chán quá,negative
1218,Nếu phim này ở vn làm về lịch sử vn thì 100% bị bớ đi vài chi tiết xuyên tạc 😂,positive
1219,NAPOLEON là một trong những chỉ huy quân sự tuyệt vời nhất,positive
1220,"Napoleon thua Tần thủy Hoàng 1 bậc , phim này thua Hero của Trương Nghệ Mưu tầm 100 bậc :v",negative
1221,"Có thể mn ko quan tâm nhưng Napoleon cao 1m72 ở thòi đó là chiều cao Trung bình của người đàn ông Pháp, mà Putin cũng cao có 1m7 đó :D . Thật sự dạo gần đây hơi nhiều phim cần bỏ não trc khi ra rạp thực sự. Rất cảm ơn vì đã có Phê Phim để tôi ko lãng khí 2 tiếng rưỡi cuộc đời mình <3",positive
1222,''Ta đang trở về! Nàng đừng tắm''. -Napoleon Ponapat-,neutral
1223,Phim dở thua xa phim waterloo 1970,negative
1224,"Mình không phải một ngừoi am hiểu về lịch sử, không có quá nhiều hiểu biết về Napoleon. Mình đi xem phim cũng chỉ vì người yêu rủ đi cùng. Và cá nhân mình thấy phim hay, cảnh quay các trận đánh hoành tráng. Trong và sau khi xem xong mình vẫn thấy Napoleon là một vị tướng giỏi, đại tài nhưng như một người bình thường thì ông cũng có khiếm khuyết riêng. Chỉ vậy thôi. Có một điều mình đồng ý với phê phim chính là mình không hiểu josephine có gì mà ông lại yêu đến vậy. Và cũng không hiểu Josephine có yêu ông thậy hay không 😬",negative
1225,xem đoạn đầu video cứ tưởng mình xem nhầm kênh :),neutral
1226,"Nói gì nói Napoleon vẫn là 1 vĩ nhân, 1 nhà quân sự đại tài và là 1 trong những người ảnh hưởng nhiều nhất đến lịch sử của nhân loại",positive
